symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,exchange,volume,avgVolume,open,previousClose,pe,earningsAnnouncement,sharesOutstanding
TUGCU,TradeUP Global Corporation,10.25,-0.9661872,-0.10000038,10.25,11.74,12.8,8.8286,0.0,10.0514,9.5,10.040806,0.0,2504.0,10.61,10.35,0.0,,0.0
TUGCW,TradeUP Global Corporation,0.4811,-1.856389,-0.00910002,0.4811,0.5723,0.5723,0.4811,0.0,0.0,10.61,0.0,36220.0,0.0,0.4811,0.4902,0.0,,0.0
TUGN,STF Tactical Growth & Income ETF,22.75,-0.0878,-0.02,22.66,22.849,23.25,18.72,39746707.0,21.48844,0.4811,21.49601,15835.0,10225.0,22.83,22.77,30.87,,1747108.0
TUHYX,T. Rowe Price U.S. High Yield Fund Investor Class,8.35,1.335,0.11,0.0,8.35,8.42,0.0,444315783.0,8.0468,22.83,8.12255,0.0,0.0,,8.240001,,,53211471.0
TUR,iShares MSCI Turkey ETF,34.42,2.8384,0.95,34.3,34.57,39.76,27.61,538673000.0,35.5938,,33.92185,101338.0,111893.0,34.36,33.47,4.71,,15650000.0
TURB,"Turbo Energy, S.A. American Depositary Shares",1.61,-7.4713,-0.13,1.55,1.85,7.9,1.19,17737531.0,1.66692,34.36,1.8284655,27758.0,196731.0,1.85,1.74,17.89,,11017100.0
TURN,180 Degree Capital Corp.,3.86,0.3901,0.015,3.85,3.8736,5.69,3.72,40042868.0,3.9074,1.85,4.4337,13734.0,13814.0,3.86,3.845,-1.76,2024-02-26T00:00:00.000+0000,10373800.0
TUSA,First Trust Dividend Strength ETF,46.1232,1.6967,0.7695,45.96,46.1232,51.86,43.69,20160820.0,46.765087,3.86,48.37625,1839.0,808.0,45.96,45.3537,10.81,,437108.0
TUSK,"Mammoth Energy Services, Inc.",4.49,-2.3913,-0.11,4.29,4.69,8.79,3.405,215258233.0,4.4084,45.96,4.519675,173450.0,81788.0,4.69,4.6,28.06,2024-02-21T00:00:00.000+0000,47941700.0
TVAC,Thayer Ventures Acquisition Corporation,9.55,-3.7298374,-0.3699999,9.0464,9.9,10.42,9.0,562244790.0,10.057346,4.69,10.058193,14963.0,118244.0,9.9,9.92,0.0,2022-02-09T05:00:00.000+0000,58873800.0
TVACU,Thayer Ventures Acquisition Corporation,9.239,2.3145,0.209,8.12,10.4,11.1554,8.12,0.0,10.3168,9.9,10.490323,1871.0,337.0,8.14,9.03,0.0,,0.0
TVACW,Thayer Ventures Acquisition Corporation,0.4602,4.5909123,0.02020001,0.43,0.5725,3.0,0.421,0.0,0.83594,8.14,1.052725,2543.0,611487.0,1.08,0.44,0.0,,0.0
TVEFX,"Guggenheim RBP Dividend Fund, Class P",13.88,0.7988,0.11,0.0,13.88,13.88,0.0,15704318.0,12.9056,1.08,12.72035,0.0,0.0,,13.77,,,1131435.0
TVFDX,"Guggenheim RBP Large-Cap Defensive Fund, Class P",10.28,-0.8384,-0.0869,0.0,10.28,10.4,0.0,7761400.0,9.8316,,9.6071,0.0,0.0,,10.366911,,,755000.0
TVFMX,"Guggenheim RBP Large-Cap Market Fund, Class P",11.18,-0.1894,-0.0212,0.0,11.18,11.21,0.0,11569936.0,10.5042,,10.20995,0.0,0.0,,11.201219,,,1034878.0
TVFRX,"Guggenheim Directional Allocation Fund, Class P",15.4,-0.2555,-0.0395,0.0,15.4,15.72,0.0,193704680.0,14.7286,,14.6155,0.0,0.0,,15.43945,,,12578226.0
TVFVX,Third Avenue Value Fund Investor Class,62.97,2.2074,1.36,0.0,62.97,67.17,0.0,721791358.0,60.6586,,61.93935,0.0,0.0,,61.61,,,11462464.0
TVIX,VelocityShares Daily 2x VIX Short-Term ETN,112.36,-4.472,-5.26,103.89,114.4197,1000.0,23.27,0.0,31.44486,,45.81102,4912817.0,36530.0,107.27,117.62,,,0.0
TVIZ,VelocityShares Daily 2x VIX MT ETN,8.15,-0.9721,-0.08,8.15,8.2275,8.2275,8.15,0.0,8.15,107.27,8.15,6681.0,0.0,8.2275,8.23,,,0.0
TVRVX,Third Avenue Real Estate Value Fund,21.23,3.9667,0.81,0.0,21.23,21.23,0.0,287320897.0,19.1944,8.2275,19.3901,0.0,0.0,,20.42,,,13533721.0
TVSVX,Third Avenue Small-Cap Value Fund Investor Class,19.06,2.1436,0.4,0.0,19.06,21.3,0.0,171506836.0,20.0074,,19.8401,0.0,0.0,,18.66,,,8998260.0
TVTX,"Travere Therapeutics, Inc.",8.63,-3.0337,-0.27,8.49,9.46,23.18,5.25,648508254.0,6.8822,,14.35875,1378408.0,2065341.0,9.25,8.9,-1.95,2024-02-21T10:59:00.000+0000,75145800.0
TVTY,"Tivity Health, Inc.",32.5,0.0,0.0,32.48,32.5,32.89,21.25,0.0,32.158,9.25,28.07915,1434702.0,1005510.0,32.49,32.5,19.06158357771261,2022-08-03T04:00:00.000+0000,0.0
TVVFX,"Guggenheim RBP Large-Cap Value Fund, Class P",10.09,0.9502,0.095,0.0,10.09,10.41,0.0,4017687.0,9.6282,32.49,9.75835,0.0,0.0,,9.995027,,,398185.0
TW,Tradeweb Markets Inc.,87.94,-2.7212,-2.46,87.425,90.86,97.18,60.38,20642987849.0,89.4846,,78.6824,2413747.0,917173.0,90.75,90.4,51.13,2024-01-31T00:00:00.000+0000,234739457.0
TWAOX,Thomas White American Opportunities Fund Investor Class,9.0255,-0.0631,-0.0057,0.0,9.0255,16.98,0.0,21853272.0,16.617144,90.75,16.617144,0.0,0.0,,9.0312,,,2421281.0
TWBIX,American Century Balanced Fund,17.88,0.619,0.11,0.0,17.88,17.88,0.0,862817405.0,16.7924,,16.7524,0.0,0.0,,17.769999,,,48256007.0
TWCAX,American Century Select Fund,99.35,-0.0201,-0.02,0.0,99.35,99.37,0.0,4502152051.0,93.3556,,89.537,0.0,0.0,,99.369995,,,45316075.0
TWCB,Bilander Acquisition Corp.,10.24,0.0978,0.01,10.23,10.24,10.8,9.68,230080512.0,10.1493,,9.98317,1260.0,61488.0,10.23,10.23,256.0,2023-03-31T00:00:00.000+0000,22468800.0
TWCBU,Bilander Acquisition Corp.,10.2,0.0981,0.01,10.2,10.2,10.98,9.33,0.0,10.1848,10.23,9.98836,1500.0,4472.0,10.2,10.19,0.0,2023-03-31T00:00:00.000+0000,0.0
TWCBW,Bilander Acquisition Corp.,0.0015,-34.7826,-0.0008,0.0015,0.0016,0.0016,0.0015,0.0,0.0,10.2,0.0,1748.0,0.0,,0.0023,0.0,2023-03-31T00:00:00.000+0000,0.0
TWCCX,American Century Ultra Fund C Class,54.99,-0.1815,-0.1,0.0,54.99,55.09,0.0,20591624852.0,51.2066,,49.16945,0.0,0.0,,55.09,,,374461263.0
TWCGX,American Century Growth Investor Class,50.21,-0.2186,-0.11,0.0,50.21,50.32,0.0,13157052400.0,46.8964,,44.3603,0.0,0.0,,50.32,,,262040478.0
TWCIX,American Century Select Fund Investor Class,104.1,-0.0192,-0.02,0.0,104.1,104.12,0.0,4502193418.0,97.7956,,93.72735,0.0,0.0,,104.119995,,,43248736.0
TWCT,TWC Tech Holdings II Corp.,10.06,0.8016121,0.08000088,9.85,10.12,11.75,9.19,0.0,9.963871,,9.983431,473984.0,526071.0,9.96,9.98,0.0,2021-06-07T04:00:00.000+0000,0.0
TWCTU,TWC Tech Holdings II Corp.,9.61,-10.0187,-1.07,9.61,9.61,13.14,9.61,0.0,10.389252,9.96,10.44409,131.0,8414.0,9.61,10.68,0.0,,0.0
TWCUX,American Century Ultra Investor Class,77.85,-0.1795,-0.14,0.0,77.85,77.99,0.0,20349076742.0,72.4334,9.61,69.35385,0.0,0.0,,77.99,,,261388269.0
TWEB,SoFi Web 3 ETF,20.23,1.2127,0.2424,20.0,20.4313,21.92,11.21,1847424.0,17.89738,,17.45046,8895.0,1484.0,20.0,19.9876,,,91321.0
TWEIX,American Century Equity Income Investor Class,8.92,0.2247,0.02,0.0,8.92,9.33,0.0,8652842271.0,8.4956,20,8.71465,0.0,0.0,,8.9,,,970049582.0
TWGGX,Focused Global Growth Fund Investor Class,10.92,0.0917,0.01,0.0,10.92,10.92,0.0,0.0,10.2972,,10.3322,0.0,0.0,,10.91,,,0.0
TWGIX,American Century Growth Fund - I Class,51.81,-0.2119,-0.11,0.0,51.81,51.92,0.0,13129177281.0,48.376,,45.7344,0.0,0.0,,51.920002,,,253410100.0
TWHIX,American Century Heritage Investor Class,21.69,0.8368,0.18,0.0,21.69,21.76,0.0,5294426103.0,19.7482,,20.06,0.0,0.0,,21.51,,,244095256.0
TWIEX,American Century International Growth Investor Class,11.98,1.268,0.15,0.0,11.98,12.46,0.0,2765929462.0,11.1048,,11.65535,0.0,0.0,,11.83,,,230878920.0
TWIN,"Twin Disc, Incorporated",14.88,-6.6499,-1.06,14.87,15.95,16.36,8.6,207738192.0,13.8928,,12.27035,35674.0,25111.0,15.95,15.94,19.32,2024-02-01T00:00:00.000+0000,13960900.0
TWKS,"Thoughtworks Holding, Inc.",4.68,2.1834,0.1,4.55,4.8475,11.81,3.18,1488585501.0,3.9472,15.95,5.9527,968563.0,879861.0,4.55,4.58,-46.8,2024-02-26T00:00:00.000+0000,318073825.0
TWLV,Twelve Seas Investment Company II,10.55,0.0,0.0,10.55,10.5501,11.165,9.98,137134175.0,10.50998,4.55,10.374,28795.0,8423.0,10.55,10.55,95.91,2023-03-31T00:00:00.000+0000,12998500.0
TWLVU,Twelve Seas Investment Company II,10.55,3.9409,0.4,10.55,10.55,10.865,9.559,141898006.0,10.421,10.55,10.35682,5038.0,226.0,10.55,10.15,105.5,2023-03-31T00:00:00.000+0000,13450048.0
TWLVW,Twelve Seas Investment Company II,0.03,0.0,0.0,0.0,0.03,0.03,0.0,398341.0,0.0,10.55,0.0,101.0,0.0,,0.03,,2023-03-31T00:00:00.000+0000,13278047.0
TWMIX,American Century Emerging Markets Investor Class,9.93,1.7418,0.17,0.0,9.93,10.86,0.0,2199323479.0,9.518,,9.70625,0.0,0.0,,9.76,,,221482727.0
TWNK,"Hostess Brands, Inc.",33.3,-0.1499,-0.05,33.28,33.41,33.74,21.59,4424304600.0,32.2358,,26.476875,52705283.0,3339310.0,33.37,33.35,26.64,2023-11-03T00:00:00.000+0000,132862000.0
TWNKW,"Hostess Brands, Inc.",3.2,41.5929,0.94,2.03,3.47,4.018,1.12,4424304598.0,3.3556561,33.37,2.5285368,29718.0,100427.0,3.47,2.26,5.152979066022544,2023-03-31T04:00:00.000+0000,1382595187.0
TWOU,"2U, Inc.",1.19,6.25,0.07,1.11,1.25,13.15,0.88,97662348.0,1.68862,3.47,3.800255,2453629.0,2050663.0,1.11,1.12,-0.33,2024-01-31T00:00:00.000+0000,82069200.0
TWSAX,American Century Strategic Allocation Aggressive Investor Class,7.54,0.8021,0.06,0.0,7.54,7.54,0.0,638243854.0,7.041,1.11,7.04725,0.0,0.0,,7.48,,,84647726.0
TWSCX,American Century Strategic Allocation Conservative Investor Class,5.38,0.9381,0.05,0.0,5.38,5.38,0.0,322167075.0,5.0762,,5.13235,0.0,0.0,,5.33,,,59882356.0
TWSIX,American Century Select Fund,107.73,-0.0186,-0.02,0.0,107.73,107.75,0.0,4502222534.0,101.1872,,96.92285,0.0,0.0,,107.75,,,41791725.0
TWSMX,American Century Strategic Allocation Moderate Investor Cl,6.11,0.9917,0.06,0.0,6.11,6.11,0.0,733320025.0,5.7338,,5.78235,0.0,0.0,,6.05,,,120019644.0
TWST,Twist Bioscience Corporation,35.12,12.528,3.91,32.11,35.63,35.63,11.46,2007006152.0,20.3348,,18.7684,3556869.0,1074387.0,32.11,31.21,-8.8,2023-08-03T12:30:00.000+0000,57147100.0
TWTIX,American Century Intermediate-Term Tax Free Bond Investor Class,10.83,0.6506,0.07,0.0,10.83,10.91,0.0,3722918147.0,10.4278,32.11,10.6076,0.0,0.0,,10.76,,,343759755.0
TWUIX,American Century Ultra Fund - I Class,82.36,-0.1818,-0.15,0.0,82.36,82.51,0.0,20385671099.0,76.6186,,73.3195,0.0,0.0,,82.51,,,247519076.0
TWUSX,American Century Short-Term Government Investor Class,9.12,0.1098,0.01,0.0,9.12,9.28,0.0,191238210.0,9.02,,9.09,0.0,0.0,,9.11,,,20969102.0
TWVLX,American Century Value Investor Class,8.24,1.4778,0.12,0.0,8.24,8.68,0.0,2097506329.0,7.6434,,7.76,0.0,0.0,,8.12,,,254551739.0
TWWDX,Thomas White International Fund Investor Class,11.7991,-0.9145,-0.1089,0.0,11.7991,13.38,0.0,64288340.0,12.911415,,12.911415,0.0,0.0,,11.908,,,5448580.0
TXG,"10x Genomics, Inc.",55.17,7.7539,3.97,53.5,55.77,63.57,31.28,6521568352.0,40.9378,,49.45105,2437136.0,971653.0,53.57,51.2,-28.73,2024-02-13T10:59:00.000+0000,118208598.0
TXMD,"TherapeuticsMD, Inc.",2.39,6.2222,0.14,2.1201,2.39,7.18,1.95,25274728.0,2.404,53.57,3.49615,23915.0,22809.0,2.25,2.25,0.49,2023-11-14T00:00:00.000+0000,10575200.0
TXN,Texas Instruments Incorporated,168.78,4.3075,6.97,163.16,169.215,188.12,139.48,153286671120.0,151.7248,2.25,166.9525,11362846.0,5277538.0,163.67,161.81,21.86,2024-01-22T00:00:00.000+0000,908204000.0
TXRH,"Texas Roadhouse, Inc.",115.36,-0.7997,-0.93,113.87,117.07,118.16,90.38,7704098416.0,104.4124,163.67,106.7596,1273715.0,934653.0,116.88,116.29,26.46,2024-02-14T10:59:00.000+0000,66783100.0
TYDE,"Cryptyde, Inc.",0.0571,-31.3702,-0.0261,0.0551,0.083,907.5,0.0551,3801250.0,6.3394,116.88,24.43425,23797017.0,475461.0,0.083,0.0832,-0.0012843004948268105,2023-03-13T04:00:00.000+0000,66571800.0
TYGGX,Touchstone International Growth Opportunities Fund Class Y,25.66,1.2229,0.31,0.0,25.66,26.88,0.0,0.0,15.677059,0.083,16.424892,0.0,0.0,,25.35,,,0.0
TYGO,"Tigo Energy, Inc.",1.97,11.2994,0.2,1.79,2.03,27.0,1.72,114544750.0,2.9596,,10.66382,248419.0,76412.0,1.79,1.77,12.31,2024-02-06T05:00:00.000+0000,58144543.0
TYHT,"Shineco, Inc.",11.09,-3.8994784,-0.4499998,10.9,11.5,19.3965,2.52,229172632.0,11.224286,1.79,8.954475,34580.0,212917.0,11.34,11.54,-1.6053850607990734,2021-10-04T04:00:00.000+0000,20664800.0
TYME,"Tyme Technologies, Inc.",0.3107,8.069568,0.023200005,0.285,0.315,,,0.0,,11.34,,2678186.0,,0.2901,0.2875,-2.267883211678832,2022-11-07T05:00:00.000+0000,0.0
TYRA,"Tyra Biosciences, Inc.",14.78,1.4413,0.21,14.3,15.83,19.74,6.25,634488906.0,12.7202,0.2901,14.1694,74343.0,66258.0,14.9,14.57,-10.63,2023-11-07T00:00:00.000+0000,42928884.0
TYWSX,AMG GW&K Emerging Wealth Equity Fund Class I,10.17,-1.5489,-0.16,0.0,10.17,12.71,0.0,62876472.0,10.4876,14.9,11.25325,0.0,0.0,,10.33,19.08,,6182544.0
TYWVX,AMG GW&K Emerging Wealth Equity Fund Class N,10.03,-1.2795,-0.13,0.0,10.03,12.53,0.0,63048500.0,10.3188,,11.0805,0.0,0.0,,10.16,19.08,,6285992.0
TZOO,Travelzoo,10.3,-1.4354,-0.15,9.86,10.65,10.86,4.1,143909540.0,7.7008,,7.31025,334701.0,148095.0,10.6,10.45,13.38,2023-10-24T00:00:00.000+0000,13971800.0
TZPS,TZP Strategies Acquisition Corp.,10.15,0.0986,0.01,10.14,10.15,10.15,9.73,0.0,10.076682,10.6,9.935446,166006.0,114169.0,10.14,10.14,0.0,,0.0
TZPSU,TZP Strategies Acquisition Corp.,10.14,0.0987,0.01,10.14,10.14,10.14,9.805,0.0,10.070324,10.14,9.943346,400.0,3613.0,10.14,10.13,0.0,,0.0
TZPSW,TZP Strategies Acquisition Corp.,0.0028,86.6667,0.0013,0.0015,0.0028,0.0028,0.0015,0.0,0.0,10.14,0.0,3510.0,0.0,0.62,0.0015,0.0,,0.0
UAE,iShares MSCI UAE ETF,14.65,1.8422,0.265,14.51,14.65,15.685,13.31,37706844.0,14.502,0.62,14.738105,10972.0,36168.0,14.52,14.385,9.13,,2573846.0
UAL,"United Airlines Holdings, Inc.",43.59,4.8341,2.01,42.14,43.79,58.23,33.68,14298261030.0,38.5912,14.52,46.00035,12033514.0,7875541.0,42.22,41.58,5.05,2024-01-15T10:59:00.000+0000,328017000.0
UBCP,"United Bancorp, Inc.",11.595,4.0844,0.455,11.355,11.71,16.0,9.7,66282818.0,10.6276,42.22,11.9365,7562.0,4471.0,11.43,11.14,7.48,2024-01-24T00:00:00.000+0000,5716500.0
UBFO,United Security Bancshares,8.22,1.8587,0.15,8.08,8.24,8.45,5.5,140858742.0,7.6922,11.43,6.9373,18396.0,26403.0,8.1,8.07,7.15,2024-01-24T10:59:00.000+0000,17136100.0
UBIO,ProShares UltraPro Nasdaq Biotechnology,17.7652,0.0,0.0,17.43,19.24,32.0895,13.13,15088500.0,17.7652,8.1,17.7652,34710.0,0.0,17.97,17.7652,,,849329.0
UBND,VictoryShares ESG Core Plus Bond ETF,21.78,0.9361,0.202,21.6999,21.78,22.13,20.18,239898794.0,20.7422,17.97,21.248924,13183.0,26719.0,21.7,21.578,,,11014637.0
UBOH,"United Bancshares, Inc.",18.75,7.1429,1.25,17.65,18.75,21.25,17.0,56874563.0,17.310402,21.7,18.482256,1923.0,1392.0,17.65,17.5,6.01,2024-01-22T00:00:00.000+0000,3033310.0
UBSI,"United Bankshares, Inc.",37.82,2.0232,0.75,37.24,38.72,42.45,25.35,5103166060.0,30.6306,17.65,31.4334,1096259.0,717674.0,38.25,37.07,13.22,2024-01-24T13:30:00.000+0000,134933000.0
UBVAX,Undiscovered Managers Behavioral Value Fund Class A,78.22,2.5298,1.93,0.0,78.22,80.61,0.0,7715598586.0,73.48,38.25,73.6913,0.0,0.0,,76.29,,,98639716.0
UBVFX,Undiscovered Managers Behavioral Value Fund Class R6,81.31,2.5218,2.0,0.0,81.31,83.33,0.0,7477403794.0,76.1754,,76.2887,0.0,0.0,,79.31,,,91961675.0
UBVLX,Undiscovered Managers Behavioral Value Fund,81.07,2.5164,1.99,0.0,81.07,83.13,0.0,7457155608.0,75.9742,,76.111,0.0,0.0,,79.08,,,91984157.0
UBVRX,Undiscovered Managers Behavioral Value Fund Class R2,76.91,2.5193,1.89,0.0,76.91,79.56,0.0,7714808952.0,72.3496,,72.62655,0.0,0.0,,75.020004,,,100309569.0
UBVSX,Undiscovered Managers Behavioral Value Fund,80.64,2.5302,1.99,0.0,80.64,82.76,0.0,7458156357.0,75.5952,,75.75185,0.0,0.0,,78.65,,,92487058.0
UBX,"Unity Biotechnology, Inc.",1.72,3.6145,0.06,1.66,1.72,5.72,1.461,28870200.0,1.8772,,2.562425,145833.0,75138.0,1.7,1.66,-0.54,2024-03-13T00:00:00.000+0000,16785000.0
UCAR,U Power Limited,0.237,15.6098,0.032,0.202,0.243,75.0,0.17,12442500.0,2.3736,1.7,4.709424,13331702.0,1675158.0,0.206,0.205,-2.37,,52500000.0
UCBA,United Community Bancorp,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.0,0.0,0.0,,,,2018-06-30T00:00:00.000+0000,0.0
UCBI,"United Community Banks, Inc.",30.21,3.8501,1.12,29.55,30.75,35.25,20.37,3594385800.0,24.6332,,25.9818,1029125.0,622880.0,29.55,29.09,13.86,2024-01-15T10:59:00.000+0000,118980000.0
UCBIO,"United Community Banks, Inc.",22.7,0.8889,0.2,22.7,22.9199,25.98,15.375,3486953084.0,22.32816,29.55,21.42549,8215.0,6438.0,22.75,22.5,8.94,,153610268.0
UCL,uCloudlink Group Inc.,2.29,8.0189,0.17,2.12,2.29,6.6,1.17,84682368.0,2.05362,22.75,2.950425,6.0,6004.0,2.12,2.12,22.9,2024-03-13T00:00:00.000+0000,36979200.0
UCRD,VictoryShares ESG Corporate Bond ETF,20.69,-1.7802,-0.375,20.69,20.73,21.324,19.19,109126757.0,19.92402,2.12,20.347204,2.0,3193.0,20.73,21.065,,,5274372.0
UCTT,"Ultra Clean Holdings, Inc.",31.37,5.6229,1.67,30.2,31.66,40.8,22.15,1406342196.0,26.5678,20.73,31.1047,234984.0,248523.0,30.2,29.7,-3137.0,2024-02-19T21:00:00.000+0000,44830800.0
UCYB,ProShares Ultra Nasdaq Cybersecurity,37.79,-0.9379,-0.3578,37.1833,37.79,38.148,21.33,2051166.0,30.82056,30.2,28.532295,192.0,925.0,37.1833,38.1478,,,54278.0
UDMY,"Udemy, Inc.",15.96,1.0127,0.16,15.68,16.01,16.01,8.17,2447130712.0,11.9967,37.1833,10.39285,1104360.0,719823.0,15.96,15.8,-16.8,2024-02-12T00:00:00.000+0000,153328992.0
UEIC,Universal Electronics Inc.,8.25,6.5892,0.51,7.8101,8.38,25.91,7.02,106854825.0,8.0806,15.96,9.2401,85054.0,58988.0,7.9499,7.74,-1.08,2024-02-14T10:59:00.000+0000,12952100.0
UEPS,"Lesaka Technologies, Inc.",4.74,-1.4553051,-0.07000017,4.57,4.81,6.97,3.84,287084262.0,5.0706,7.9499,5.03445,23189.0,72324.0,4.69,4.81,-12.0,2022-05-10T04:00:00.000+0000,60566300.0
UFCS,"United Fire Group, Inc.",20.66,-2.8222,-0.6,20.58,21.56,32.54,18.41,521983164.0,20.3352,4.69,22.59795,98397.0,90574.0,21.56,21.26,-17.81,2024-02-13T00:00:00.000+0000,25265400.0
UFIV,"The RBB Fund, Inc.- US Treasury 5 Year Note ETF",49.18,0.4229,0.2071,49.14,49.2597,50.83,47.05,8859580.0,47.8724,21.56,48.755722,5160.0,4261.0,49.17,48.9729,,,180146.0
UFO,Procure Space ETF,17.75,3.7405,0.64,17.4,17.7899,21.81,15.055,36816180.0,16.04624,49.17,18.11524,9220.0,5282.0,17.4,17.11,11.59,,2074151.0
UFPI,"UFP Industries, Inc.",124.24,5.4221,6.39,118.5,125.28,125.28,75.01,7679585000.0,104.5064,17.4,94.03425,556165.0,315287.0,119.99,117.85,14.57,2024-02-19T10:59:00.000+0000,61812500.0
UFPT,"UFP Technologies, Inc.",178.26,-1.3994,-2.53,177.87,185.0719,205.08,103.64,1361694271.0,158.952,119.99,158.2484,94422.0,61238.0,182.89,180.79,33.01,2024-03-05T13:30:00.000+0000,7638810.0
UG,"United-Guardian, Inc.",8.1406,1.6305,0.1306,8.0,8.3,12.51,5.79,37397916.0,7.1902,182.89,8.31505,2519.0,7614.0,8.1,8.01,14.8,2023-11-06T14:00:00.000+0000,4594000.0
UGRO,"urban-gro, Inc.",1.2,8.1081,0.09,1.1,1.2253,4.47,0.999,14004720.0,1.21058,8.1,1.58649,112581.0,48790.0,1.1,1.11,-0.71,2023-11-09T00:00:00.000+0000,11670600.0
UGSFX,American Funds U.S. Govt Securities Cl F-1 Shs,12.14,0.4967,0.06,0.0,12.14,12.66,0.0,19432127718.0,11.6532,1.1,12.0315,0.0,0.0,,12.08,,,1600669499.0
UHALB,AMERCO,53.06,0.0,0.0,52.0,54.67,68.29,51.115,0.0,57.74739,,57.74739,2128126.0,471726.0,53.61,53.06,9.862453531598513,,0.0
UHALV,Amerco Series N Non-Voting Common Stock When-Issued,1e-05,0.0,0.0,,,,,0.0,0.0,53.61,0.0,0.0,0.0,,,0.0,,0.0
UHG,"United Homes Group, Inc.",7.18,1.2694,0.09,6.9615,7.56,29.0,4.79,347197523.0,6.8632,,9.570605,20761.0,29447.0,7.17,7.09,1.71,,48356201.0
UIGRX,USAA Growth Fund,31.25,-0.2553,-0.08,0.0,31.25,32.91,0.0,2237291000.0,31.1532,7.17,29.7074,0.0,0.0,,31.33,,,71593312.0
UIHC,United Insurance Holdings Corp.,7.93,1.2771,0.1,7.86,8.7,8.75,0.2921,343270668.0,5.4738,,3.2556834,739999.0,306098.0,7.94,7.83,-0.7481132075471698,2023-11-07T10:59:00.000+0000,43287600.0
UK,Ucommune International Ltd,3.5,3.5503,0.12,3.49,4.3139,21.6,2.892,1899149.0,3.70744,7.94,6.52246,252053.0,15987.0,3.71,3.38,-0.1,2023-04-25T00:00:00.000+0000,542614.0
UKOMW,Ucommune International Ltd,0.0057,-1.7241,-0.0001,0.0057,0.0057,0.0057,0.0057,0.0,0.0,3.71,0.0,1952.0,0.0,0.0057,0.0058,,,0.0
ULBI,Ultralife Corporation,7.38,4.5326,0.32,7.082,7.43,11.85,3.67,120589938.0,8.3628,0.0057,6.5329,44338.0,107312.0,7.13,7.06,29.52,2024-02-29T13:30:00.000+0000,16340100.0
ULCC,"Frontier Group Holdings, Inc.",5.15,2.7944,0.14,5.1,5.46,14.095,3.19,1138479600.0,4.1505,7.13,7.378425,5573384.0,2542814.0,5.11,5.01,16.61,2023-10-26T00:00:00.000+0000,221064000.0
ULH,"Universal Logistics Holdings, Inc.",27.78,1.498,0.41,27.1,27.945,45.0,20.85,730175076.0,24.2724,5.11,27.17665,37957.0,25715.0,27.62,27.37,6.96,2024-02-07T00:00:00.000+0000,26284200.0
ULTA,"Ulta Beauty, Inc.",494.63,0.3062,1.51,492.25,497.4,556.6,368.02,24019974745.0,409.002,27.62,455.674,588905.0,800349.0,494.33,493.12,20.06,2024-03-07T00:00:00.000+0000,48561500.0
ULY,Urgent.ly Inc. Common Stock,2.84,-3.7288,-0.11,2.83,3.1486,12.0,2.79,37300276.0,4.077051,494.33,4.077051,138589.0,253025.0,2.98,2.95,,2024-02-14T13:30:00.000+0000,13133900.0
UMBF,UMB Financial Corporation,84.28,4.6437,3.74,82.325,85.075,92.68,50.68,4090175824.0,67.926,2.98,64.52685,501831.0,301341.0,83.33,80.54,10.82,2024-01-22T10:59:00.000+0000,48530800.0
UMMA,Wahed Dow Jones Islamic World ETF,22.51,1.2596,0.28,22.3766,22.59,22.762,19.18,58031680.0,20.71992,83.33,21.142426,26507.0,9265.0,22.39,22.23,19.62,,2578040.0
UMNOX,Lazard US Short Duration Fixed Income Portfolio Open Shares,9.51,0.1053,0.01,0.0,9.51,9.52,0.0,31658676.0,9.4112,22.39,9.43595,0.0,0.0,,9.5,,,3328988.0
UMPIX,ProFunds UltraMid Cap Fund Investor Class,57.68,4.7965,2.64,0.0,57.68,59.21,0.0,116073502.0,47.34,,49.6007,0.0,0.0,,55.04,-9.13,,2012370.0
UMPQ,Umpqua Holdings Corporation,17.66,0.0,0.0,17.6,18.205,21.23,15.77,3833191441.0,17.9464,,18.02105,24809230.0,2185267.0,18.11,17.66,8.919191919191919,2023-04-18T10:59:00.000+0000,217055008.0
UMPSX,ProFunds UltraMid Cap Fund,44.64,4.7887,2.04,0.0,44.64,46.22,0.0,89832152.0,36.669,18.11,38.53525,0.0,0.0,,42.6,-7.07,,2012369.0
UNAM,Unico American Corporation,0.01,354.5454,0.0078,0.0021,0.01,137.0,0.0015,53049.0,0.003126,,3.0128229,2400.0,3127.0,0.0021,0.0022,-0.00390625,2021-05-17T13:30:00.000+0000,5304860.0
UNB,"Union Bankshares, Inc.",30.0,-0.1664,-0.05,29.675,30.2301,30.87,20.07,135216600.0,26.8864,0.0021,23.4057,8124.0,7863.0,30.2301,30.05,11.67,2024-01-16T10:59:00.000+0000,4507220.0
UNCY,"Unicycive Therapeutics, Inc.",0.58,-6.4516,-0.04,0.57,0.62,2.87,0.4,20157552.0,0.64524,30.2301,1.1553,188913.0,76277.0,0.61,0.62,-0.39,2024-03-29T04:00:00.000+0000,34754400.0
UNIT,Uniti Group Inc.,5.73,2.3214,0.13,5.645,5.985,6.856,2.94,1367590560.0,4.9744,0.61,4.5298,2910517.0,1851650.0,5.66,5.6,-38.2,2024-02-22T00:00:00.000+0000,238672000.0
